z6-11639;Port1;;;;;;;;;;;;;;;Port7;;Port8;
# Records: 5362;ATMOS 41 All-in-one Weather Station;;;;;;;;;;;;;;;Battery;;Barometer;
Timestamps; W/m² Solar Radiation; mm Precipitation; Lightning Activity; km Lightning Distance;° Wind Direction; m/s Wind Speed; m/s Gust Speed; °C Air Temperature; kPa Vapor Pressure; kPa Atmospheric Pressure;° X-axis Level;° Y-axis Level; mm/h Max Precip Rate; °C RH Sensor Temp; kPa VPD;% Battery Percent; mV Battery Voltage; kPa Reference Pressure; °C Logger Temperature
07/08/2024 08:45:00 PM;61;0;0;0;36;0,94;1,98;9,3;1,108;100,49;2,6;5,9;0;9,3;0,06;100;8264;100,56;9,6
07/08/2024 08:50:00 PM;46,4;0;0;0;35;0,98;1,52;9,3;1,116;100,51;2,6;5,6;0;9,4;0,06;100;8263;100,57;9,6
07/08/2024 08:55:00 PM;39,8;0;0;0;28;1,41;2,35;9,3;1,116;100,51;2,6;5,8;0;9,4;0,05;100;8264;100,57;9,6
07/08/2024 09:00:00 PM;41,8;0;0;0;51;1,28;2,05;9,2;1,114;100,51;2,5;5,8;0;9,3;0,05;100;8264;100,57;9,5
07/08/2024 09:05:00 PM;40,2;0;0;0;42;1,1;1,75;9,2;1,106;100,51;2,6;5,7;0;9,3;0,06;100;8263;100,57;9,5
07/08/2024 09:10:00 PM;38,4;0;0;0;72;1,08;1,76;9,1;1,106;100,51;2,6;5,8;0;9,2;0,05;100;8264;100,57;9,4
07/08/2024 09:15:00 PM;36,2;0;0;0;45;1,1;1,91;9,1;1,106;100,51;2,6;5,8;0;9,2;0,05;100;8241;100,58;9,4
07/08/2024 09:20:00 PM;37;0;0;0;44;1,04;1,73;9,2;1,104;100,52;2,6;5,7;0;9,1;0,06;100;8261;100,58;9,4
07/08/2024 09:25:00 PM;34,4;0;0;0;64;1,4;2,14;9,1;1,108;100,52;2,6;5,8;0;9,2;0,05;100;8263;100,58;9,4
07/08/2024 09:30:00 PM;29,6;0;0;0;84;1,41;2,2;9;1,102;100,52;2,6;5,7;0;9,1;0,05;100;8261;100,58;9,3
07/08/2024 09:35:00 PM;22,8;0;0;0;48;0,78;1,2;9,1;1,1;100,52;2,6;5,9;0;9,1;0,05;100;8262;100,59;9,2
07/08/2024 09:40:00 PM;16,2;0;0;0;57;1,04;2,17;9;1,102;100,52;2,5;5,9;0;9,1;0,05;100;8262;100,58;9,2
07/08/2024 09:45:00 PM;18;0;0;0;61;1,34;2,44;9,1;1,094;100,53;2,7;5,8;0;9;0,06;100;8261;100,59;9,2
07/08/2024 09:50:00 PM;17;0;0;0;41;1;1,49;9,1;1,1;100,53;2,6;5,8;0;9;0,06;100;8261;100,59;9,1
07/08/2024 09:55:00 PM;18,2;0;0;0;39;0,82;1,34;9;1,098;100,52;2,5;5,8;0;9;0,05;100;8262;100,59;9,1
07/08/2024 10:00:00 PM;20,8;0;0;0;16;1,21;1,88;9,1;1,098;100,53;2,6;5,7;0;9;0,05;100;8261;100,59;9,1
07/08/2024 10:05:00 PM;23,6;0;0;0;356;1,11;1,63;9;1,102;100,53;2,5;5,8;0;9;0,05;100;8260;100,59;9,1
07/08/2024 10:10:00 PM;23,8;0;0;0;11;1,3;1,9;8,9;1,102;100,52;2,5;5,7;0;9;0,04;100;8260;100,59;9,1
07/08/2024 10:15:00 PM;22,2;0;0;0;313;0,89;1,75;8,2;1,082;100,52;2,4;5,8;0;8,9;0,01;100;8260;100,59;9
07/08/2024 10:20:00 PM;17,4;0;0;0;237;1,05;2,13;8,3;1,072;100,53;2,6;5,7;0;8,8;0,03;100;8262;100,59;8,9
07/08/2024 10:25:00 PM;16,2;0;0;0;234;1,98;2,86;7,4;1,03;100,53;2,6;5,6;0;8,5;0;100;8260;100,6;8,8
07/08/2024 10:30:00 PM;13,6;0;0;0;234;1,47;1,94;7,2;1,014;100,54;2,5;5,6;0;8,1;0;100;8260;100,61;8,6
07/08/2024 10:35:00 PM;11,2;0;0;0;228;1,12;1,61;7,3;1,008;100,55;2,5;5,6;0;7,9;0,02;100;8261;100,62;8,4
07/08/2024 10:40:00 PM;8,2;0;0;0;230;0,67;1,24;7,4;1,002;100,56;2,3;5,7;0;7,8;0,03;100;8257;100,62;8,3
07/08/2024 10:45:00 PM;7,6;0;0;0;184;0,42;0,93;7,5;1;100,56;2,5;5,7;0;7,7;0,03;100;8257;100,63;8,2
07/08/2024 10:50:00 PM;6,8;0;0;0;85;0,35;0,68;7,5;1;100,57;2,4;5,8;0;7,6;0,04;100;8257;100,63;8,2
07/08/2024 10:55:00 PM;5,2;0;0;0;28;0,79;1,38;8,1;1,002;100,57;2,5;5,8;0;7,6;0,08;100;8259;100,64;8,1
07/08/2024 11:00:00 PM;5,2;0;0;0;23;0,53;1,16;8,2;1,02;100,58;2,4;5,9;0;7,7;0,07;100;8259;100,64;8,1
07/08/2024 11:05:00 PM;5,6;0;0;0;27;0,59;0,98;8,2;1,036;100,58;2,7;5,8;0;7,9;0,05;100;8257;100,64;8,1
07/08/2024 11:10:00 PM;4,2;0;0;0;42;0,39;0,9;8,1;1,038;100,58;2,5;5,8;0;7,9;0,04;100;8256;100,64;8,1
07/08/2024 11:15:00 PM;4;0;0;0;244;0,6;0,94;7,8;1,038;100,58;2,5;5,9;0;7,9;0,02;100;8256;100,65;8,1
07/08/2024 11:20:00 PM;3,4;0;0;0;82;0,78;1,21;8;1,034;100,59;2,4;5,8;0;7,8;0,04;100;8256;100,65;8,1
07/08/2024 11:25:00 PM;1,2;0;0;0;83;0,89;1,35;8;1,038;100,6;2,6;5,9;0;7,8;0,03;100;8255;100,66;8,1
07/08/2024 11:30:00 PM;1;0;0;0;90;1,26;2,13;8;1,038;100,6;2,6;5,9;0;7,9;0,03;100;8254;100,66;8,1
07/08/2024 11:35:00 PM;1;0;0;0;103;1,72;2,8;8,1;1,036;100,59;2,5;5,9;0;7,9;0,04;100;8256;100,66;8
07/08/2024 11:40:00 PM;0,8;0;0;0;92;1,73;2,58;8;1,036;100,59;2,6;6;0;7,9;0,04;100;8255;100,66;8
07/08/2024 11:45:00 PM;0;0;0;0;94;1,05;1,78;8,3;1,042;100,59;2,6;6,1;0;7,9;0,05;100;8256;100,66;8
07/08/2024 11:50:00 PM;0;0;0;0;149;0,88;1,77;8,3;1,048;100,6;2,6;5,9;0;7,9;0,04;100;8254;100,66;8
07/08/2024 11:55:00 PM;0;0;0;0;209;0,69;1,19;8,2;1,046;100,6;2,6;5,7;0;8;0,04;100;8254;100,66;8
07/09/2024 12:00:00 AM;0;0;0;0;235;0,65;0,87;7,9;1,046;100,6;2,5;5,8;0;8;0,02;100;8255;100,67;8
07/09/2024 12:05:00 AM;0;0;0;0;234;0,89;1,26;7,7;1,032;100,61;2,5;5,8;0;7,9;0,02;100;8238;100,67;8
07/09/2024 12:10:00 AM;0;0;0;0;228;1,12;1,67;7,7;1,026;100,61;2,5;5,8;0;7,8;0,03;100;8230;100,67;8,1
07/09/2024 12:15:00 AM;0;0;0;0;229;1,83;2,18;7,6;1,024;100,61;2,5;5,7;0;7,7;0,02;100;8225;100,68;8,1
07/09/2024 12:20:00 AM;0;0;0;0;230;1,96;2,86;7,8;1,02;100,61;2,6;5,7;0;7,7;0,03;100;8238;100,68;8
07/09/2024 12:25:00 AM;0;0;0;0;230;2,28;2,74;7,6;1,02;100,62;2,4;5,8;0;7,6;0,03;100;8241;100,68;7,8
07/09/2024 12:30:00 AM;0;0;0;0;236;1,87;2,58;7,3;1,008;100,62;2,5;5,8;0;7,5;0,01;100;8241;100,69;7,7
07/09/2024 12:35:00 AM;0;0;0;0;245;1,01;1,63;6,9;0,998;100,62;2,6;5,7;0;7,4;0;100;8239;100,69;7,6
07/09/2024 12:40:00 AM;0;0;0;0;232;0,91;1,11;6,7;0,982;100,63;2,4;5,8;0;7,2;0;100;8238;100,69;7,5
07/09/2024 12:45:00 AM;0;0;0;0;219;0,75;1,02;6,8;0,97;100,63;2,4;5,9;0;7;0,02;100;8238;100,7;7,3
07/09/2024 12:50:00 AM;0;0;0;0;242;1,23;2,37;7,1;0,976;100,64;2,4;5,7;0;7;0,03;100;8238;100,71;7,3
07/09/2024 12:55:00 AM;0;0;0;0;247;1,35;2,66;7;0,976;100,64;2,5;5,7;0;7;0,02;100;8238;100,71;7,2
07/09/2024 01:00:00 AM;0;0;0;0;240;1,01;1,5;6,8;0,974;100,65;2,5;5,7;0;6,9;0,02;100;8240;100,71;7,2
07/09/2024 01:05:00 AM;0;0;0;0;239;0,78;1,51;6,9;0,974;100,65;2,4;5,7;0;6,9;0,02;100;8240;100,71;7,1
07/09/2024 01:10:00 AM;0;0;0;0;251;0,3;0,5;7;0,972;100,65;2,4;5,5;0;6,9;0,03;100;8237;100,72;7,1
07/09/2024 01:15:00 AM;0;0;0;0;257;0,34;0,48;7,1;0,974;100,66;2,4;5,6;0;6,8;0,03;100;8238;100,72;7,1
07/09/2024 01:20:00 AM;0;0;0;0;315;0,46;0,64;7;0,974;100,66;2,6;5,7;0;6,8;0,03;100;8238;100,73;7
07/09/2024 01:25:00 AM;0;0;0;0;290;0,42;0,58;7;0,98;100,67;2,5;5,7;0;6,9;0,02;100;8236;100,74;7
07/09/2024 01:30:00 AM;0;0;0;0;19;0,35;0,59;7;0,978;100,67;2,4;5,7;0;6,9;0,02;100;8238;100,74;7
07/09/2024 01:35:00 AM;0;0;0;0;95;0,67;1,54;7,2;0,978;100,67;2,4;5,8;0;6,9;0,03;100;8238;100,73;7
07/09/2024 01:40:00 AM;0;0;0;0;63;0,37;1,08;7,4;0,99;100,67;2,6;5,8;0;7;0,04;100;8234;100,74;7
07/09/2024 01:45:00 AM;0;0;0;0;280;0,39;1,84;7,5;0,99;100,67;2,6;5,8;0;7;0,05;100;8236;100,74;7,1
07/09/2024 01:50:00 AM;0;0;0;0;291;1,3;1,84;6,7;0,982;100,68;2,5;5,7;0;7;0;100;8237;100,75;7
07/09/2024 01:55:00 AM;0;0;0;0;299;1,11;1,59;6,7;0,978;100,69;2,5;5,8;0;6,9;0,01;100;8237;100,76;7
07/09/2024 02:00:00 AM;0;0;0;0;255;0,58;1;6,5;0,962;100,7;2,5;5,7;0;6,8;0;100;8236;100,77;6,9
07/09/2024 02:05:00 AM;0;0;0;0;220;1,06;1,51;6,4;0,956;100,7;2,5;5,9;0;6,7;0;100;8236;100,77;6,9
07/09/2024 02:10:00 AM;0;0;0;0;222;1,49;1,86;6,4;0,954;100,7;2,4;5,8;0;6,6;0,01;100;8236;100,77;6,8
07/09/2024 02:15:00 AM;0;0;0;0;229;1,81;2,43;6,2;0,944;100,7;2,5;5,7;0;6,5;0;100;8235;100,77;6,8
07/09/2024 02:20:00 AM;0;0;0;0;232;1,36;1,88;6,1;0,938;100,7;2,5;5,9;0;6,4;0;100;8233;100,77;6,7
07/09/2024 02:25:00 AM;0;0;0;0;240;0,89;1,17;6,3;0,938;100,7;2,5;5,8;0;6,3;0,01;100;8232;100,77;6,6
07/09/2024 02:30:00 AM;0;0;0;0;237;0,69;1,01;6,3;0,94;100,7;2,5;5,9;0;6,3;0,01;100;8233;100,77;6,6
07/09/2024 02:35:00 AM;0;0;0;0;328;0,55;0,81;6,3;0,936;100,7;2,5;5,8;0;6,3;0,02;100;8235;100,77;6,6
07/09/2024 02:40:00 AM;0;0;0;0;323;0,81;1,14;6,1;0,938;100,71;2,5;5,9;0;6,2;0;100;8235;100,77;6,5
07/09/2024 02:45:00 AM;0;0;0;0;249;0,71;1,11;5,8;0,916;100,7;2,5;5,8;0;6,2;0,01;100;8235;100,78;6,5
07/09/2024 02:50:00 AM;0;0;0;0;237;0,97;1,21;5,8;0,916;100,71;2,4;5,8;0;6,1;0;100;8234;100,78;6,4
07/09/2024 02:55:00 AM;0;0;0;0;236;0,92;1,27;5,7;0,914;100,71;2,5;5,8;0;6;0;100;8233;100,78;6,3
07/09/2024 03:00:00 AM;0;0;0;0;289;0,42;0,8;5,7;0,916;100,72;2,5;5,9;0;5,9;0;100;8235;100,79;6,3
07/09/2024 03:05:00 AM;0;0;0;0;204;0,27;0,84;5,8;0,912;100,73;2,5;5,8;0;5,9;0,01;100;8236;100,8;6,2
07/09/2024 03:10:00 AM;0;0;0;0;209;0,74;1,01;5,8;0,916;100,73;2,4;5,8;0;5,9;0,01;100;8232;100,8;6,2
07/09/2024 03:15:00 AM;0;0;0;0;227;0,74;0,98;5,7;0,91;100,72;2,4;5,8;0;5,9;0,01;100;8234;100,79;6,1
07/09/2024 03:20:00 AM;0;0;0;0;294;0,74;1,49;5,7;0,902;100,73;2,3;5,8;0;5,7;0,01;100;8232;100,8;6,1
07/09/2024 03:25:00 AM;0;0;0;0;17;0,19;0,36;5,8;0,904;100,72;2,6;5,7;0;5,7;0,02;100;8232;100,8;6,1
07/09/2024 03:30:00 AM;0;0;0;0;77;0,24;0,4;5,9;0,908;100,72;2,4;5,8;0;5,7;0,02;100;8232;100,79;6
07/09/2024 03:35:00 AM;0;0;0;0;26;0,28;0,65;6;0,91;100,71;2,5;5,8;0;5,7;0,02;100;8235;100,78;6
07/09/2024 03:40:00 AM;0;0;0;0;41;0,31;0,85;6,2;0,914;100,71;2,4;5,9;0;5,8;0,03;100;8230;100,78;6
07/09/2024 03:45:00 AM;0;0;0;0;71;0,5;0,96;6,2;0,92;100,71;2,4;5,8;0;5,9;0,03;100;8229;100,78;6,1
07/09/2024 03:50:00 AM;0;0;0;0;23;0,5;0,97;6,3;0,926;100,71;2,5;5,8;0;5,9;0,03;100;8232;100,78;6,1
07/09/2024 03:55:00 AM;0;0;0;0;6;0,42;0,72;6,3;0,93;100,71;2,5;5,8;0;6;0,03;100;8227;100,78;6,1
07/09/2024 04:00:00 AM;0;0;0;0;355;0,49;1,05;6,2;0,934;100,71;2,4;5,9;0;6,1;0,02;100;8231;100,78;6,1
07/09/2024 04:05:00 AM;0;0;0;0;330;0,58;1,07;6,1;0,936;100,72;2,4;5,9;0;6,1;0,01;100;8229;100,78;6,1
07/09/2024 04:10:00 AM;0;0;0;0;323;1,23;2,01;5,7;0,922;100,72;2,5;5,7;0;6;0;100;8230;100,8;6,1
07/09/2024 04:15:00 AM;0;0;0;0;316;0,66;1,18;5,7;0,912;100,73;2,5;5,9;0;5,9;0;100;8230;100,8;6
07/09/2024 04:20:00 AM;0;0;0;0;301;0,35;0,68;5,6;0,916;100,73;2,5;5,8;0;5,9;0;100;8229;100,8;6
07/09/2024 04:25:00 AM;0;0;0;0;189;0,3;0,62;5,5;0,902;100,73;2,4;5,8;0;5,8;0;100;8226;100,8;5,9
07/09/2024 04:30:00 AM;0;0;0;0;13;0,32;0,62;5,6;0,91;100,74;2,4;5,9;0;5,7;0;100;8230;100,81;5,9
07/09/2024 04:35:00 AM;0;0;0;0;350;0,41;0,73;5,7;0,906;100,74;2,5;5,9;0;5,7;0,01;100;8227;100,81;5,9
07/09/2024 04:40:00 AM;0;0;0;0;331;0,38;0,68;5,7;0,91;100,74;2,4;5,8;0;5,7;0;100;8230;100,81;5,8
07/09/2024 04:45:00 AM;0;0;0;0;65;0,18;0,32;5,6;0,908;100,74;2,4;5,9;0;5,7;0;100;8228;100,81;5,8
07/09/2024 04:50:00 AM;0,4;0;0;0;54;0,21;0,35;5,7;0,908;100,73;2,5;5,9;0;5,7;0,01;100;8227;100,8;5,8
07/09/2024 04:55:00 AM;1;0;0;0;61;0,38;0,79;5,7;0,908;100,73;2,5;5,8;0;5,7;0,01;100;8225;100,8;5,8
07/09/2024 05:00:00 AM;1;0;0;0;83;0,49;0,85;5,7;0,906;100,73;2,4;5,8;0;5,6;0,01;100;8227;100,8;5,8
07/09/2024 05:05:00 AM;1;0;0;0;26;0,68;1,24;5,7;0,906;100,74;2,5;5,9;0;5,6;0,01;100;8228;100,81;5,8
07/09/2024 05:10:00 AM;1,6;0;0;0;49;0,48;0,99;5,9;0,906;100,74;2,5;5,9;0;5,6;0,02;100;8229;100,81;5,8
07/09/2024 05:15:00 AM;2,8;0;0;0;351;0,36;0,65;5,9;0,912;100,74;2,4;5,9;0;5,7;0,02;100;8228;100,82;5,8
07/09/2024 05:20:00 AM;3,2;0;0;0;339;0,55;0,87;5,9;0,912;100,75;2,4;5,9;0;5,7;0,02;100;8225;100,82;5,8
07/09/2024 05:25:00 AM;4,2;0,034;0;0;308;0,59;1,25;5,8;0,912;100,75;2,4;5,8;1;5,7;0,01;100;8225;100,82;5,8
07/09/2024 05:30:00 AM;5,4;0;0;0;314;0,42;0,61;5,8;0,914;100,74;2,5;5,8;0;5,8;0,01;100;8224;100,81;5,8
07/09/2024 05:35:00 AM;6;0;0;0;330;0,42;0,8;5,8;0,92;100,74;2,5;5,9;0;5,8;0;100;8228;100,81;5,8
07/09/2024 05:40:00 AM;8,6;0;0;0;124;0,28;0,8;5,8;0,918;100,74;2,4;5,9;0;5,8;0,01;100;8227;100,81;5,8
07/09/2024 05:45:00 AM;14;0;0;0;200;0,68;0,89;5,9;0,92;100,73;2,4;5,9;0;5,8;0,01;100;8222;100,8;5,8
07/09/2024 05:50:00 AM;18,8;0;0;0;214;0,68;1;6;0,918;100,73;2,4;5,8;0;5,8;0,02;100;8225;100,8;5,8
07/09/2024 05:55:00 AM;21,4;0;0;0;231;0,91;1,31;5,9;0,922;100,74;2,6;5,7;0;5,9;0,01;100;8226;100,81;5,9
07/09/2024 06:00:00 AM;20,6;0;0;0;231;0,87;1,1;5,9;0,922;100,74;2,5;5,8;0;5,9;0,01;100;8225;100,81;5,9
07/09/2024 06:05:00 AM;15;0;0;0;233;0,83;1,03;5,9;0,92;100,74;2,5;5,8;0;5,9;0,01;100;8224;100,81;5,9
07/09/2024 06:10:00 AM;17,6;0;0;0;232;0,73;0,88;5,8;0,92;100,74;2,4;5,8;0;5,9;0;100;8225;100,81;6
07/09/2024 06:15:00 AM;17,6;0;0;0;234;0,65;0,87;5,9;0,922;100,73;2,6;5,8;0;5,8;0;100;8227;100,81;6
07/09/2024 06:20:00 AM;16,2;0;0;0;231;0,48;0,66;5,9;0,918;100,73;2,4;5,8;0;5,9;0,01;100;8225;100,81;6
07/09/2024 06:25:00 AM;14;0;0;0;229;0,43;0,67;6;0,924;100,74;2,4;5,8;0;5,9;0,01;100;8222;100,81;6
07/09/2024 06:30:00 AM;9,2;0;0;0;248;0,35;0,49;6,1;0,93;100,74;2,4;5,9;0;5,9;0,01;100;8225;100,82;6,1
07/09/2024 06:35:00 AM;9;0;0;0;266;0,28;0,5;6,2;0,93;100,74;2,4;5,8;0;6;0,02;100;8222;100,81;6,1
07/09/2024 06:40:00 AM;12,6;0;0;0;303;0,35;0,56;6;0,93;100,74;2,6;5,8;0;6;0;100;8221;100,81;6,2
07/09/2024 06:45:00 AM;14;0;0;0;256;0,3;0,49;5,9;0,924;100,74;2,4;5,9;0;6;0;100;8221;100,81;6,2
07/09/2024 06:50:00 AM;16,2;0;0;0;226;0,82;1,08;5,8;0,922;100,74;2,5;5,8;0;5,9;0;100;8222;100,81;6,2
07/09/2024 06:55:00 AM;26,6;0;0;0;230;1,02;1,21;5,8;0,922;100,73;2,4;5,9;0;5,9;0;100;8221;100,8;6,2
07/09/2024 07:00:00 AM;27;0;0;0;231;1,01;1,15;5,8;0,92;100,73;2,4;5,8;0;5,9;0;100;8221;100,8;6,2
07/09/2024 07:05:00 AM;25,4;0;0;0;240;0,88;1,23;5,8;0,92;100,73;2,3;5,8;0;5,9;0;100;8222;100,8;6,2
07/09/2024 07:10:00 AM;33,2;0;0;0;268;0,29;0,55;5,8;0,92;100,73;2,4;5,8;0;5,9;0;100;8220;100,79;6,2
07/09/2024 07:15:00 AM;38,4;0;0;0;23;0,22;0,42;5,9;0,924;100,72;2,4;5,8;0;5,9;0;100;8220;100,79;6,2
07/09/2024 07:20:00 AM;36;0;0;0;19;0,23;0,4;6;0,926;100,72;2,4;5,8;0;6;0,01;100;8222;100,79;6,3
07/09/2024 07:25:00 AM;34,4;0;0;0;342;0,18;0,35;6,1;0,934;100,71;2,5;6;0;6;0;100;8223;100,78;6,3
07/09/2024 07:30:00 AM;35,2;0;0;0;323;0,47;0,96;6,1;0,934;100,71;2,4;5,7;0;6,1;0,01;100;8219;100,79;6,4
07/09/2024 07:35:00 AM;41,2;0;0;0;333;0,59;1;6,1;0,938;100,71;2,4;5,4;0;6,2;0;100;8222;100,78;6,4
07/09/2024 07:40:00 AM;45,8;0;0;0;327;0,55;0,88;6,1;0,94;100,71;2,4;5,5;0;6,2;0;100;8216;100,78;6,5
07/09/2024 07:45:00 AM;50,8;0;0;0;324;0,6;0,78;6;0,938;100,7;2,5;5,6;0;6,3;0;100;8217;100,77;6,5
07/09/2024 07:50:00 AM;39;0;0;0;300;0,45;0,83;6,2;0,94;100,7;2,4;5,4;0;6,2;0,01;100;8219;100,78;6,6
07/09/2024 07:55:00 AM;31,6;0;0;0;315;0,63;1,28;6,1;0,938;100,7;2,4;5,4;0;6,3;0;100;8217;100,78;6,6
07/09/2024 08:00:00 AM;38;0;0;0;282;0,59;1,01;6,2;0,94;100,7;2,4;5,3;0;6,3;0,01;100;8220;100,77;6,6
07/09/2024 08:05:00 AM;42,2;0,051;0;0;219;0,35;0,82;5,8;0,926;100,7;2,4;5,4;3,1;6,3;0;100;8218;100,77;6,6
07/09/2024 08:10:00 AM;45,6;0;0;0;337;0,26;0,49;6;0,936;100,69;2,4;5,5;0;6,2;0;100;8219;100,76;6,6
07/09/2024 08:15:00 AM;39,6;0;0;0;315;0,98;1,95;6,1;0,93;100,69;2,5;5,4;0;6,3;0,01;100;8216;100,76;6,6
07/09/2024 08:20:00 AM;29,4;0;0;0;238;1,97;3;7,4;0,95;100,69;2,4;5,4;0;6,3;0,08;100;8216;100,76;6,7
07/09/2024 08:25:00 AM;25,6;0;0;0;124;0,39;1,02;7,8;0,974;100,7;2,9;3,6;0;6,7;0,08;100;8218;100,78;6,8
07/09/2024 08:30:00 AM;10,7;0;0;0;36;0,27;0,7;7,2;1,01;100,71;-53,8;55,1;0;7,1;0;100;8211;100,77;6,9
07/09/2024 08:35:00 AM;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;100;8218;100,79;7,4
07/09/2024 08:40:00 AM;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;100;8219;100,79;8,5
07/09/2024 08:45:00 AM;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;100;8218;100,79;9
07/09/2024 08:50:00 AM;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;100;8219;100,78;9,4
07/09/2024 08:55:00 AM;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;100;8219;100,78;9,8
07/09/2024 09:00:00 AM;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;100;8220;100,78;10,1
07/09/2024 09:05:00 AM;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;100;8221;100,77;10,4
07/09/2024 09:10:00 AM;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;100;8221;100,77;10,8
07/09/2024 09:15:00 AM;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;100;8221;100,78;11
07/09/2024 09:20:00 AM;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;100;8224;100,78;11,4
07/09/2024 09:25:00 AM;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;100;8222;100,78;11,6
07/09/2024 09:30:00 AM;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;100;8224;100,77;11,9
07/09/2024 09:35:00 AM;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;100;8224;100,77;12,2
07/09/2024 09:40:00 AM;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;100;8222;100,76;12,4
07/09/2024 09:45:00 AM;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;100;8223;100,76;12,6
07/09/2024 09:50:00 AM;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;100;8222;100,76;12,8
07/09/2024 09:55:00 AM;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;100;8224;100,76;13,1
07/09/2024 10:00:00 AM;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;100;8222;100,74;13,3
07/09/2024 10:05:00 AM;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;100;8222;100,74;13,5
07/09/2024 10:10:00 AM;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;100;8225;100,74;13,8
07/09/2024 10:15:00 AM;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;100;8226;100,74;14,1
07/09/2024 10:20:00 AM;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;100;8225;100,74;14,4
07/09/2024 10:25:00 AM;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;100;8225;100,73;14,7
07/09/2024 10:30:00 AM;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;100;8226;100,74;14,9
07/09/2024 10:35:00 AM;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;100;8223;100,74;15,1
07/09/2024 10:40:00 AM;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;100;8227;100,73;15,3
07/09/2024 10:45:00 AM;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;100;8226;100,72;15,5
